LID,mesli,LER,Amesli,Smesli,Zmesli,ALER,S,Z-score,typemesli,typeLER,type,NUMBER,QUADRANT
8664,0.685094,0.024299,1.950166924,0.682104078,-1.854662601,0.01832996,0.00692192,0.362469828,LOW,HIGH,LOWHIGH,3,2
8665,2.51383,0.021435,1.950166924,0.682104078,0.82635934,0.01832996,0.00692192,-1.903345718,HIGH,HIGH,HIGHHIGH,1,1
8666,2.496,0.022127,1.950166924,0.682104078,0.800219634,0.01832996,0.00692192,-0.780168122,HIGH,HIGH,HIGHHIGH,1,1
8667,2.42393,0.022381,1.950166924,0.682104078,0.694561272,0.01832996,0.00692192,-1.514057607,HIGH,HIGH,HIGHHIGH,1,1
8668,0.617474,0.02249,1.950166924,0.682104078,-1.953797032,0.01832996,0.00692192,-0.788565359,LOW,HIGH,LOWHIGH,3,2
8669,2.70036,0.020665,1.950166924,0.682104078,1.099822007,0.01832996,0.00692192,-1.917458133,HIGH,HIGH,HIGHHIGH,1,1
8670,2.71571,0.022493,1.950166924,0.682104078,1.122325904,0.01832996,0.00692192,-1.628224637,HIGH,HIGH,HIGHHIGH,1,1
8671,2.73151,0.022955,1.950166924,0.682104078,1.145489524,0.01832996,0.00692192,-1.893847197,HIGH,HIGH,HIGHHIGH,1,1
8672,2.39203,0.019668,1.950166924,0.682104078,0.647794215,0.01832996,0.00692192,-1.917458133,HIGH,HIGH,HIGHHIGH,1,1
8673,2.3833,0.023463,1.950166924,0.682104078,0.634995582,0.01832996,0.00692192,-1.828818704,HIGH,HIGH,HIGHHIGH,1,1
8674,2.52014,0.021903,1.950166924,0.682104078,0.835610128,0.01832996,0.00692192,-1.73001432,HIGH,HIGH,HIGHHIGH,1,1
8675,2.35035,0.020858,1.950166924,0.682104078,0.586689171,0.01832996,0.00692192,-1.873187754,HIGH,HIGH,HIGHHIGH,1,1
8676,2.24445,0.005174,1.950166924,0.682104078,0.431434272,0.01832996,0.00692192,-1.917458133,HIGH,LOW,HIGHLOW,2,4
8677,2.25894,0.012949,1.950166924,0.682104078,0.452677364,0.01832996,0.00692192,-1.917458133,HIGH,LOW,HIGHLOW,2,4
8678,2.74455,0.007869,1.950166924,0.682104078,1.164606841,0.01832996,0.00692192,-0.657201076,HIGH,LOW,HIGHLOW,2,4
8679,2.22428,0.012891,1.950166924,0.682104078,0.401864004,0.01832996,0.00692192,-1.880566055,HIGH,LOW,HIGHLOW,2,4
8680,2.19677,0.005077,1.950166924,0.682104078,0.361532916,0.01832996,0.00692192,-1.908604086,HIGH,LOW,HIGHLOW,2,4
8681,2.44642,0.007079,1.950166924,0.682104078,0.72753278,0.01832996,0.00692192,-1.153177512,HIGH,LOW,HIGHLOW,2,4
8682,2.23768,0.00524,1.950166924,0.682104078,0.4215091,0.01832996,0.00692192,-1.917458133,HIGH,LOW,HIGHLOW,2,4
8683,2.29901,0.005077,1.950166924,0.682104078,0.511422065,0.01832996,0.00692192,-1.917458133,HIGH,LOW,HIGHLOW,2,4
8684,2.22147,0.00569,1.950166924,0.682104078,0.397744398,0.01832996,0.00692192,-1.585249564,HIGH,LOW,HIGHLOW,2,4
8685,2.26554,0.006374,1.950166924,0.682104078,0.462353307,0.01832996,0.00692192,-1.887944499,HIGH,LOW,HIGHLOW,2,4
8686,2.19578,0.005383,1.950166924,0.682104078,0.360081524,0.01832996,0.00692192,-1.876139103,HIGH,LOW,HIGHLOW,2,4
8687,2.20552,0.005077,1.950166924,0.682104078,0.37436087,0.01832996,0.00692192,-1.911555435,HIGH,LOW,HIGHLOW,2,4
8688,2.20224,0.005077,1.950166924,0.682104078,0.36955222,0.01832996,0.00692192,-1.634209104,HIGH,LOW,HIGHLOW,2,4
8689,2.25393,0.0138,1.950166924,0.682104078,0.445332444,0.01832996,0.00692192,-1.842242003,HIGH,LOW,HIGHLOW,2,4
8690,2.207,0.005332,1.950166924,0.682104078,0.376530627,0.01832996,0.00692192,-1.603340355,HIGH,LOW,HIGHLOW,2,4
8691,2.34316,0.005138,1.950166924,0.682104078,0.576148258,0.01832996,0.00692192,-1.319153869,HIGH,LOW,HIGHLOW,2,4
8692,2.09896,0.010367,1.950166924,0.682104078,0.218138376,0.01832996,0.00692192,-1.905051314,HIGH,LOW,HIGHLOW,2,4
8693,2.17956,0.005077,1.950166924,0.682104078,0.336302162,0.01832996,0.00692192,-1.71242888,HIGH,LOW,HIGHLOW,2,4
8694,2.13648,0.005077,1.950166924,0.682104078,0.273144645,0.01832996,0.00692192,-1.917458133,HIGH,LOW,HIGHLOW,2,4
8695,2.18205,0.007376,1.950166924,0.682104078,0.339952631,0.01832996,0.00692192,-1.655462601,HIGH,LOW,HIGHLOW,2,4
8696,2.14483,0.005281,1.950166924,0.682104078,0.285386178,0.01832996,0.00692192,-1.543912187,HIGH,LOW,HIGHLOW,2,4
8697,2.2833,0.005363,1.950166924,0.682104078,0.488390389,0.01832996,0.00692192,-0.966953158,HIGH,LOW,HIGHLOW,2,4
8698,2.27554,0.005118,1.950166924,0.682104078,0.477013826,0.01832996,0.00692192,0.262580629,HIGH,LOW,HIGHLOW,2,4
8699,2.19969,0.007037,1.950166924,0.682104078,0.365813787,0.01832996,0.00692192,-0.072145016,HIGH,LOW,HIGHLOW,2,4
8700,2.18395,0.005597,1.950166924,0.682104078,0.34273813,0.01832996,0.00692192,-1.87995842,HIGH,LOW,HIGHLOW,2,4
8701,2.15702,0.007251,1.950166924,0.682104078,0.303257351,0.01832996,0.00692192,-0.292652923,HIGH,LOW,HIGHLOW,2,4
8702,2.24137,0.009218,1.950166924,0.682104078,0.426918832,0.01832996,0.00692192,0.710230875,HIGH,LOW,HIGHLOW,2,4
8703,2.1641,0.005163,1.950166924,0.682104078,0.313636999,0.01832996,0.00692192,0.334898863,HIGH,LOW,HIGHLOW,2,4
8704,2.23921,0.006496,1.950166924,0.682104078,0.423752159,0.01832996,0.00692192,-1.166059198,HIGH,LOW,HIGHLOW,2,4
8705,2.16635,0.005077,1.950166924,0.682104078,0.316935616,0.01832996,0.00692192,-0.13426449,HIGH,LOW,HIGHLOW,2,4
8706,2.28209,0.00689,1.950166924,0.682104078,0.486616466,0.01832996,0.00692192,1.201250737,HIGH,LOW,HIGHLOW,2,4
8707,2.19715,0.007662,1.950166924,0.682104078,0.362090015,0.01832996,0.00692192,0.213011576,HIGH,LOW,HIGHLOW,2,4
8708,2.15732,0.011656,1.950166924,0.682104078,0.303697167,0.01832996,0.00692192,0.555980744,HIGH,LOW,HIGHLOW,2,4
8709,2.48741,0.020167,1.950166924,0.682104078,0.787626248,0.01832996,0.00692192,-0.146574948,HIGH,HIGH,HIGHHIGH,1,1
8710,2.19941,0.01785,1.950166924,0.682104078,0.365403293,0.01832996,0.00692192,-0.637141612,HIGH,LOW,HIGHLOW,2,4
8711,2.19725,0.005336,1.950166924,0.682104078,0.362236621,0.01832996,0.00692192,-0.487612137,HIGH,LOW,HIGHLOW,2,4
8712,0.718989,0.016324,1.950166924,0.682104078,-1.804970771,0.01832996,0.00692192,-1.316167559,LOW,LOW,LOWLOW,4,3
8713,2.34871,0.023265,1.950166924,0.682104078,0.584284846,0.01832996,0.00692192,-1.532486454,HIGH,HIGH,HIGHHIGH,1,1
8714,2.49897,0.020667,1.950166924,0.682104078,0.804573809,0.01832996,0.00692192,0.176886481,HIGH,HIGH,HIGHHIGH,1,1
8715,2.19322,0.010278,1.950166924,0.682104078,0.356328431,0.01832996,0.00692192,0.649901801,HIGH,LOW,HIGHLOW,2,4
8716,1.86861,0.01742,1.950166924,0.682104078,-0.119566686,0.01832996,0.00692192,0.035955633,LOW,LOW,LOWLOW,4,3
8717,0.602218,0.026664,1.950166924,0.682104078,-1.97616312,0.01832996,0.00692192,-1.905652737,LOW,HIGH,LOWHIGH,3,2
8718,2.1876,0.019824,1.950166924,0.682104078,0.348089219,0.01832996,0.00692192,-0.262540178,HIGH,HIGH,HIGHHIGH,1,1
8719,0.6058,0.022198,1.950166924,0.682104078,-1.970911722,0.01832996,0.00692192,0.544878766,LOW,HIGH,LOWHIGH,3,2
8720,1.6416,0.017335,1.950166924,0.682104078,-0.452375134,0.01832996,0.00692192,-1.876139103,LOW,LOW,LOWLOW,4,3
8721,2.31432,0.013939,1.950166924,0.682104078,0.53386732,0.01832996,0.00692192,0.478374382,HIGH,LOW,HIGHLOW,2,4
8722,2.10638,0.014974,1.950166924,0.682104078,0.229016482,0.01832996,0.00692192,0.632609199,HIGH,LOW,HIGHLOW,2,4
8723,2.17089,0.009239,1.950166924,0.682104078,0.323591492,0.01832996,0.00692192,-1.474809968,HIGH,LOW,HIGHLOW,2,4
8724,2.15024,0.007741,1.950166924,0.682104078,0.293317519,0.01832996,0.00692192,-0.792175774,HIGH,LOW,HIGHLOW,2,4
8725,2.38396,0.019574,1.950166924,0.682104078,0.635963176,0.01832996,0.00692192,0.234540575,HIGH,HIGH,HIGHHIGH,1,1
8726,0.602763,0.022848,1.950166924,0.682104078,-1.975364122,0.01832996,0.00692192,0.534359141,LOW,HIGH,LOWHIGH,3,2
8727,2.18099,0.018598,1.950166924,0.682104078,0.338398616,0.01832996,0.00692192,-1.672495015,HIGH,HIGH,HIGHHIGH,1,1
8728,2.12138,0.005158,1.950166924,0.682104078,0.251007261,0.01832996,0.00692192,-0.701127042,HIGH,LOW,HIGHLOW,2,4
8729,2.01187,0.016532,1.950166924,0.682104078,0.090459914,0.01832996,0.00692192,-0.91915789,HIGH,LOW,HIGHLOW,2,4
8730,0.604966,0.022121,1.950166924,0.682104078,-1.97213441,0.01832996,0.00692192,0.267218071,LOW,HIGH,LOWHIGH,3,2
8731,2.06354,0.005363,1.950166924,0.682104078,0.166210817,0.01832996,0.00692192,0.554339436,HIGH,LOW,HIGHLOW,2,4
8732,2.06732,0.02166,1.950166924,0.682104078,0.171752493,0.01832996,0.00692192,0.079408753,HIGH,HIGH,HIGHHIGH,1,1
8733,1.79986,0.022728,1.950166924,0.682104078,-0.220357756,0.01832996,0.00692192,0.360147062,LOW,HIGH,LOWHIGH,3,2
8734,2.11675,0.008141,1.950166924,0.682104078,0.24421944,0.01832996,0.00692192,0.284457942,HIGH,LOW,HIGHLOW,2,4
8735,2.11771,0.012866,1.950166924,0.682104078,0.24562685,0.01832996,0.00692192,-0.195105127,HIGH,LOW,HIGHLOW,2,4
8736,0.447678,0.019973,1.950166924,0.682104078,-2.202726786,0.01832996,0.00692192,0.413524741,LOW,HIGH,LOWHIGH,3,2
8737,1.5245,0.022048,1.950166924,0.682104078,-0.624049815,0.01832996,0.00692192,1.774601663,LOW,HIGH,LOWHIGH,3,2
8738,2.07118,0.006772,1.950166924,0.682104078,0.177411454,0.01832996,0.00692192,-0.646721902,HIGH,LOW,HIGHLOW,2,4
8739,2.11623,0.013496,1.950166924,0.682104078,0.243457093,0.01832996,0.00692192,-0.42626297,HIGH,LOW,HIGHLOW,2,4
8740,2.14605,0.011987,1.950166924,0.682104078,0.287174762,0.01832996,0.00692192,-1.911555435,HIGH,LOW,HIGHLOW,2,4
8741,2.12379,0.020199,1.950166924,0.682104078,0.254540446,0.01832996,0.00692192,-1.466375169,HIGH,HIGH,HIGHHIGH,1,1
8742,1.84207,0.022186,1.950166924,0.682104078,-0.158475704,0.01832996,0.00692192,-0.525061286,LOW,HIGH,LOWHIGH,3,2
8743,0.272762,0.018899,1.950166924,0.682104078,-2.459162725,0.01832996,0.00692192,0.650992827,LOW,HIGH,LOWHIGH,3,2
8744,2.0217,0.020842,1.950166924,0.682104078,0.104871204,0.01832996,0.00692192,-0.214819601,HIGH,HIGH,HIGHHIGH,1,1
8745,1.87279,0.020318,1.950166924,0.682104078,-0.113438588,0.01832996,0.00692192,0.325777694,LOW,HIGH,LOWHIGH,3,2
8746,2.04896,0.016999,1.950166924,0.682104078,0.14483578,0.01832996,0.00692192,0.650199695,HIGH,LOW,HIGHLOW,2,4
8747,2.19967,0.021212,1.950166924,0.682104078,0.365784466,0.01832996,0.00692192,0.73876819,HIGH,HIGH,HIGHHIGH,1,1
8748,0.6024,0.030633,1.950166924,0.682104078,-1.975896299,0.01832996,0.00692192,-0.758463738,LOW,HIGH,LOWHIGH,3,2
8749,1.67148,0.013873,1.950166924,0.682104078,-0.408569502,0.01832996,0.00692192,0.265465523,LOW,LOW,LOWLOW,4,3
8750,1.72711,0.015399,1.950166924,0.682104078,-0.327013034,0.01832996,0.00692192,0.699280155,LOW,LOW,LOWLOW,4,3
8751,2.19809,0.005118,1.950166924,0.682104078,0.363468104,0.01832996,0.00692192,-0.304324252,HIGH,LOW,HIGHLOW,2,4
8752,2.07687,0.008199,1.950166924,0.682104078,0.185753289,0.01832996,0.00692192,-0.148552578,HIGH,LOW,HIGHLOW,2,4
8753,1.62607,0.014715,1.950166924,0.682104078,-0.47514292,0.01832996,0.00692192,0.565844337,LOW,LOW,LOWLOW,4,3
8754,2.25883,0.022855,1.950166924,0.682104078,0.452516098,0.01832996,0.00692192,0.694634479,HIGH,HIGH,HIGHHIGH,1,1
8755,1.72632,0.016862,1.950166924,0.682104078,-0.328171215,0.01832996,0.00692192,-1.233313953,LOW,LOW,LOWLOW,4,3
8756,1.97896,0.020604,1.950166924,0.682104078,0.042212145,0.01832996,0.00692192,0.720185483,HIGH,HIGH,HIGHHIGH,1,1
8757,2.13534,0.02285,1.950166924,0.682104078,0.271473346,0.01832996,0.00692192,0.62959515,HIGH,HIGH,HIGHHIGH,1,1
8758,2.32047,0.023463,1.950166924,0.682104078,0.542883539,0.01832996,0.00692192,-0.317220964,HIGH,HIGH,HIGHHIGH,1,1
8759,1.69713,0.013099,1.950166924,0.682104078,-0.37096527,0.01832996,0.00692192,0.707612381,LOW,LOW,LOWLOW,4,3
8760,2.11173,0.020187,1.950166924,0.682104078,0.23685986,0.01832996,0.00692192,0.207446068,HIGH,HIGH,HIGHHIGH,1,1
8761,2.19814,0.02319,1.950166924,0.682104078,0.363541407,0.01832996,0.00692192,0.25606943,HIGH,HIGH,HIGHHIGH,1,1
8762,0.483516,0.016243,1.950166924,0.682104078,-2.150186417,0.01832996,0.00692192,0.528895916,LOW,LOW,LOWLOW,4,3
8763,2.07118,0.017321,1.950166924,0.682104078,0.177411454,0.01832996,0.00692192,-0.197331966,HIGH,LOW,HIGHLOW,2,4
8764,0.453138,0.022266,1.950166924,0.682104078,-2.194722142,0.01832996,0.00692192,-0.756802205,LOW,HIGH,LOWHIGH,3,2
8765,2.1193,0.023157,1.950166924,0.682104078,0.247957873,0.01832996,0.00692192,1.582671088,HIGH,HIGH,HIGHHIGH,1,1
8766,0.46897,0.009812,1.950166924,0.682104078,-2.171511608,0.01832996,0.00692192,1.888855374,LOW,LOW,LOWLOW,4,3
8767,2.16881,0.023334,1.950166924,0.682104078,0.320542104,0.01832996,0.00692192,-0.245818372,HIGH,HIGH,HIGHHIGH,1,1
8768,0.458376,0.022707,1.950166924,0.682104078,-2.187042962,0.01832996,0.00692192,-0.150708339,LOW,HIGH,LOWHIGH,3,2
8769,2.1851,0.016153,1.950166924,0.682104078,0.34442409,0.01832996,0.00692192,2.815101038,HIGH,LOW,HIGHLOW,2,4
8770,1.61228,0.023247,1.950166924,0.682104078,-0.495359777,0.01832996,0.00692192,-1.357078898,LOW,HIGH,LOWHIGH,3,2
8771,0.409788,0.019785,1.950166924,0.682104078,-2.258275493,0.01832996,0.00692192,-1.350677495,LOW,HIGH,LOWHIGH,3,2
8772,2.06928,0.020122,1.950166924,0.682104078,0.174625955,0.01832996,0.00692192,0.462351514,HIGH,HIGH,HIGHHIGH,1,1
8773,1.96744,0.02201,1.950166924,0.682104078,0.025323227,0.01832996,0.00692192,0.347480922,HIGH,HIGH,HIGHHIGH,1,1
8774,0.441035,0.016983,1.950166924,0.682104078,-2.212465769,0.01832996,0.00692192,0.47861131,LOW,LOW,LOWLOW,4,3
8775,2.1527,0.013111,1.950166924,0.682104078,0.296924007,0.01832996,0.00692192,0.476288544,HIGH,LOW,HIGHLOW,2,4
8776,0.602985,0.029304,1.950166924,0.682104078,-1.975038659,0.01832996,0.00692192,0.4292318,LOW,HIGH,LOWHIGH,3,2
8777,0.608724,0.031424,1.950166924,0.682104078,-1.966624987,0.01832996,0.00692192,0.490791602,LOW,HIGH,LOWHIGH,3,2
8778,1.9339,0.016648,1.950166924,0.682104078,-0.023848155,0.01832996,0.00692192,0.584545508,LOW,LOW,LOWLOW,4,3
8779,0.639091,0.017306,1.950166924,0.682104078,-1.922105388,0.01832996,0.00692192,0.416248263,LOW,LOW,LOWLOW,4,3
8780,2.18092,0.037835,1.950166924,0.682104078,0.338295992,0.01832996,0.00692192,0.634240827,HIGH,HIGH,HIGHHIGH,1,1
8781,2.16013,0.008956,1.950166924,0.682104078,0.307816773,0.01832996,0.00692192,0.415894892,HIGH,LOW,HIGHLOW,2,4
8782,2.15294,0.009,1.950166924,0.682104078,0.29727586,0.01832996,0.00692192,0.524622102,HIGH,LOW,HIGHLOW,2,4
8783,2.32929,0.02155,1.950166924,0.682104078,0.555814117,0.01832996,0.00692192,-0.510914055,HIGH,HIGH,HIGHHIGH,1,1
8784,2.34749,0.020754,1.950166924,0.682104078,0.582496262,0.01832996,0.00692192,0.153351969,HIGH,HIGH,HIGHHIGH,1,1
8785,2.24908,0.021662,1.950166924,0.682104078,0.438222092,0.01832996,0.00692192,0.3833753,HIGH,HIGH,HIGHHIGH,1,1
8786,2.25707,0.021646,1.950166924,0.682104078,0.449935847,0.01832996,0.00692192,-1.075709261,HIGH,HIGH,HIGHHIGH,1,1
8787,2.26714,0.02132,1.950166924,0.682104078,0.46469899,0.01832996,0.00692192,0.348532798,HIGH,HIGH,HIGHHIGH,1,1
8788,2.24529,0.021746,1.950166924,0.682104078,0.432665755,0.01832996,0.00692192,0.73876819,HIGH,HIGH,HIGHHIGH,1,1
8789,2.31822,0.022395,1.950166924,0.682104078,0.539584922,0.01832996,0.00692192,0.680602677,HIGH,HIGH,HIGHHIGH,1,1
8790,2.26051,0.02123,1.950166924,0.682104078,0.454979066,0.01832996,0.00692192,0.36013117,HIGH,HIGH,HIGHHIGH,1,1
8791,1.94072,0.022739,1.950166924,0.682104078,-0.013849681,0.01832996,0.00692192,0.510530779,LOW,HIGH,LOWHIGH,3,2
8792,2.33831,0.021228,1.950166924,0.682104078,0.569037906,0.01832996,0.00692192,0.591782373,HIGH,HIGH,HIGHHIGH,1,1
8793,2.01158,0.021981,1.950166924,0.682104078,0.090034759,0.01832996,0.00692192,1.434255466,HIGH,HIGH,HIGHHIGH,1,1
8794,0.630788,0.014813,1.950166924,0.682104078,-1.934278017,0.01832996,0.00692192,-1.140400709,LOW,LOW,LOWLOW,4,3
8795,2.31907,0.019411,1.950166924,0.682104078,0.540831067,0.01832996,0.00692192,0.460028604,HIGH,HIGH,HIGHHIGH,1,1
8796,2.14982,0.021003,1.950166924,0.682104078,0.292701777,0.01832996,0.00692192,0.435852795,HIGH,HIGH,HIGHHIGH,1,1
8797,2.13666,0.010903,1.950166924,0.682104078,0.273408534,0.01832996,0.00692192,0.41091766,HIGH,LOW,HIGHLOW,2,4
8798,2.21309,0.020762,1.950166924,0.682104078,0.385458883,0.01832996,0.00692192,0.485295583,HIGH,HIGH,HIGHHIGH,1,1
8799,2.3451,0.023463,1.950166924,0.682104078,0.578992398,0.01832996,0.00692192,-0.006860091,HIGH,HIGH,HIGHHIGH,1,1
8800,2.30416,0.02306,1.950166924,0.682104078,0.518972232,0.01832996,0.00692192,-1.230991042,HIGH,HIGH,HIGHHIGH,1,1
8801,0.607373,0.020842,1.950166924,0.682104078,-1.968605623,0.01832996,0.00692192,0.559894543,LOW,HIGH,LOWHIGH,3,2
8802,2.23339,0.021883,1.950166924,0.682104078,0.415219737,0.01832996,0.00692192,0.49254834,HIGH,HIGH,HIGHHIGH,1,1
8803,2.28445,0.022446,1.950166924,0.682104078,0.490076349,0.01832996,0.00692192,0.471642867,HIGH,HIGH,HIGHHIGH,1,1
8804,0.605112,0.028277,1.950166924,0.682104078,-1.971920366,0.01832996,0.00692192,0.601721235,LOW,HIGH,LOWHIGH,3,2
8805,0.653775,0.010455,1.950166924,0.682104078,-1.900577881,0.01832996,0.00692192,0.341564355,LOW,LOW,LOWLOW,4,3
8806,2.20075,0.021534,1.950166924,0.682104078,0.367367802,0.01832996,0.00692192,0.525067932,HIGH,HIGH,HIGHHIGH,1,1
8807,0.572374,0.021366,1.950166924,0.682104078,-2.019915974,0.01832996,0.00692192,0.39498942,LOW,HIGH,LOWHIGH,3,2
8808,2.21673,0.021194,1.950166924,0.682104078,0.390795312,0.01832996,0.00692192,0.460028604,HIGH,HIGH,HIGHHIGH,1,1
8809,2.23539,0.021708,1.950166924,0.682104078,0.418151841,0.01832996,0.00692192,0.61330386,HIGH,HIGH,HIGHHIGH,1,1
8810,0.539608,0.018302,1.950166924,0.682104078,-2.067952632,0.01832996,0.00692192,-1.302998813,LOW,LOW,LOWLOW,4,3
8811,0.562471,0.009828,1.950166924,0.682104078,-2.034434286,0.01832996,0.00692192,-0.406386692,LOW,LOW,LOWLOW,4,3
8812,2.29724,0.022225,1.950166924,0.682104078,0.508827153,0.01832996,0.00692192,0.585461439,HIGH,HIGH,HIGHHIGH,1,1
8813,2.43901,0.021759,1.950166924,0.682104078,0.716669335,0.01832996,0.00692192,0.350855709,HIGH,HIGH,HIGHHIGH,1,1
8814,2.04143,0.021614,1.950166924,0.682104078,0.133796409,0.01832996,0.00692192,-0.487906853,HIGH,HIGH,HIGHHIGH,1,1
8815,2.34822,0.022514,1.950166924,0.682104078,0.58356648,0.01832996,0.00692192,0.352989076,HIGH,HIGH,HIGHHIGH,1,1
8816,2.12388,0.020713,1.950166924,0.682104078,0.25467239,0.01832996,0.00692192,0.23006855,HIGH,HIGH,HIGHHIGH,1,1
8817,1.67368,0.021984,1.950166924,0.682104078,-0.405344188,0.01832996,0.00692192,0.350855709,LOW,HIGH,LOWHIGH,3,2
8818,2.1973,0.021083,1.950166924,0.682104078,0.362309923,0.01832996,0.00692192,0.438996865,HIGH,HIGH,HIGHHIGH,1,1
8819,2.07527,0.021534,1.950166924,0.682104078,0.183407606,0.01832996,0.00692192,0.529160872,HIGH,HIGH,HIGHHIGH,1,1
8820,2.06155,0.022595,1.950166924,0.682104078,0.163293374,0.01832996,0.00692192,0.234085644,HIGH,HIGH,HIGHHIGH,1,1
8821,0.567275,0.00933,1.950166924,0.682104078,-2.027391373,0.01832996,0.00692192,0.647972567,LOW,LOW,LOWLOW,4,3
8822,0.518069,0.015536,1.950166924,0.682104078,-2.099529924,0.01832996,0.00692192,0.494871106,LOW,LOW,LOWLOW,4,3
8823,1.87155,0.022402,1.950166924,0.682104078,-0.115256493,0.01832996,0.00692192,0.250974022,LOW,HIGH,LOWHIGH,3,2
8824,2.02217,0.020778,1.950166924,0.682104078,0.105560249,0.01832996,0.00692192,-0.243788588,HIGH,HIGH,HIGHHIGH,1,1
8825,0.463475,0.014972,1.950166924,0.682104078,-2.179567563,0.01832996,0.00692192,0.352846919,LOW,LOW,LOWLOW,4,3
8826,1.86495,0.020793,1.950166924,0.682104078,-0.124932436,0.01832996,0.00692192,0.283839617,LOW,HIGH,LOWHIGH,3,2
8827,1.96814,0.019942,1.950166924,0.682104078,0.026349463,0.01832996,0.00692192,0.333774609,HIGH,HIGH,HIGHHIGH,1,1
8828,0.533721,0.020778,1.950166924,0.682104078,-2.076583279,0.01832996,0.00692192,0.344519605,LOW,HIGH,LOWHIGH,3,2
8829,2.13888,0.021388,1.950166924,0.682104078,0.276663169,0.01832996,0.00692192,-0.285883992,HIGH,HIGH,HIGHHIGH,1,1
8830,2.02405,0.022012,1.950166924,0.682104078,0.108316426,0.01832996,0.00692192,0.511130902,HIGH,HIGH,HIGHHIGH,1,1
8831,2.05226,0.01997,1.950166924,0.682104078,0.149673751,0.01832996,0.00692192,0.24400558,HIGH,HIGH,HIGHHIGH,1,1
8832,2.15878,0.022834,1.950166924,0.682104078,0.305837603,0.01832996,0.00692192,0.39731233,HIGH,HIGH,HIGHHIGH,1,1
8833,2.17006,0.021775,1.950166924,0.682104078,0.322374669,0.01832996,0.00692192,0.454371936,HIGH,HIGH,HIGHHIGH,1,1
8834,2.00963,0.020086,1.950166924,0.682104078,0.087175958,0.01832996,0.00692192,0.527390698,HIGH,HIGH,HIGHHIGH,1,1
8835,0.480013,0.016662,1.950166924,0.682104078,-2.155321996,0.01832996,0.00692192,0.515634422,LOW,LOW,LOWLOW,4,3
8836,2.22011,0.020792,1.950166924,0.682104078,0.395750568,0.01832996,0.00692192,0.518099345,HIGH,HIGH,HIGHHIGH,1,1
8837,1.78854,0.020314,1.950166924,0.682104078,-0.236953464,0.01832996,0.00692192,0.255619699,LOW,HIGH,LOWHIGH,3,2
8838,2.18962,0.02066,1.950166924,0.682104078,0.351050644,0.01832996,0.00692192,-0.006860091,HIGH,HIGH,HIGHHIGH,1,1
8839,1.9583,0.020734,1.950166924,0.682104078,0.011923512,0.01832996,0.00692192,-0.405358075,HIGH,HIGH,HIGHHIGH,1,1
8840,1.73475,0.01637,1.950166924,0.682104078,-0.315812397,0.01832996,0.00692192,-0.329891293,LOW,LOW,LOWLOW,4,3
8841,2.06868,0.021887,1.950166924,0.682104078,0.173746324,0.01832996,0.00692192,0.448414484,HIGH,HIGH,HIGHHIGH,1,1
8842,0.440964,0.020038,1.950166924,0.682104078,-2.212569858,0.01832996,0.00692192,0.027982411,LOW,HIGH,LOWHIGH,3,2
8843,2.16287,0.021099,1.950166924,0.682104078,0.311833755,0.01832996,0.00692192,0.506485225,HIGH,HIGH,HIGHHIGH,1,1
8844,1.83307,0.021494,1.950166924,0.682104078,-0.171670171,0.01832996,0.00692192,0.203854145,LOW,HIGH,LOWHIGH,3,2
8845,2.00799,0.022,1.950166924,0.682104078,0.084771632,0.01832996,0.00692192,0.306721997,HIGH,HIGH,HIGHHIGH,1,1
8846,2.28633,0.021918,1.950166924,0.682104078,0.492832526,0.01832996,0.00692192,-0.804843936,HIGH,HIGH,HIGHHIGH,1,1
8847,2.00394,0.021936,1.950166924,0.682104078,0.078834122,0.01832996,0.00692192,0.480934076,HIGH,HIGH,HIGHHIGH,1,1
8848,0.616261,0.020119,1.950166924,0.682104078,-1.955575353,0.01832996,0.00692192,-0.303772382,LOW,HIGH,LOWHIGH,3,2
8849,2.01552,0.018302,1.950166924,0.682104078,0.095811003,0.01832996,0.00692192,-0.466780199,HIGH,LOW,HIGHLOW,2,4
8850,0.550109,0.015543,1.950166924,0.682104078,-2.05255762,0.01832996,0.00692192,0.23239146,LOW,LOW,LOWLOW,4,3
8851,0.424395,0.016066,1.950166924,0.682104078,-2.236860873,0.01832996,0.00692192,-0.067692638,LOW,LOW,LOWLOW,4,3
8852,2.09836,0.021453,1.950166924,0.682104078,0.217258745,0.01832996,0.00692192,-0.85469268,HIGH,HIGH,HIGHHIGH,1,1
8853,1.95775,0.018543,1.950166924,0.682104078,0.011117183,0.01832996,0.00692192,-1.260396469,HIGH,HIGH,HIGHHIGH,1,1
8854,2.04516,0.021855,1.950166924,0.682104078,0.139264783,0.01832996,0.00692192,0.032544729,HIGH,HIGH,HIGHHIGH,1,1
8855,1.6971,0.01976,1.950166924,0.682104078,-0.371009252,0.01832996,0.00692192,0.295031021,LOW,HIGH,LOWHIGH,3,2
8856,2.10085,0.020472,1.950166924,0.682104078,0.220909215,0.01832996,0.00692192,-1.349455435,HIGH,HIGH,HIGHHIGH,1,1
8857,2.06313,0.012778,1.950166924,0.682104078,0.165609736,0.01832996,0.00692192,0.390343743,HIGH,LOW,HIGHLOW,2,4
8858,1.99052,0.021678,1.950166924,0.682104078,0.059159705,0.01832996,0.00692192,0.116076905,HIGH,HIGH,HIGHHIGH,1,1
