OBJECTID_12 *,OID,Shape *,OID,RASTERVALU,距离,Shape_Length,Shape_Area,LID,mesli,AVERAGE,S,Z-Score
200,470,面,7477,2.171619,0,12000,9000000,200,2.171619,1.951396794,0.680540189,0.32359912
201,448,面,7480,2.172857,0,12000,9000000,201,2.172857,1.951396794,0.680540189,0.325418263
202,31,面,7512,2.110198,0,12000,9000000,202,2.110198,1.951396794,0.680540189,0.233345817
203,145,面,7531,2.245078,0,12000,9000000,203,2.245078,1.951396794,0.680540189,0.431541312
204,328,面,7571,2.208109,0,12000,9000000,204,2.208109,1.951396794,0.680540189,0.377218289
205,426,面,7577,2.163542,0,12000,9000000,205,2.163542,1.951396794,0.680540189,0.311730607
206,234,面,7610,2.172309,0,12000,9000000,206,2.172309,1.951396794,0.680540189,0.32461302
207,21,面,7615,2.141284,0,12000,9000000,207,2.141284,1.951396794,0.680540189,0.279024236
208,111,面,7682,2.139199,0,12000,9000000,208,2.139199,1.951396794,0.680540189,0.275960493
209,159,面,7718,2.316065,0,12000,9000000,209,2.316065,1.951396794,0.680540189,0.535851096
210,144,面,7804,2.222703,0,12000,9000000,210,2.222703,1.951396794,0.680540189,0.398663019
211,233,面,7910,2.384395,0,12000,9000000,211,2.384395,1.951396794,0.680540189,0.636256628
212,245,面,7911,2.149859,0,12000,9000000,212,2.149859,1.951396794,0.680540189,0.29162452
213,38,面,7928,2.141056,0,12000,9000000,213,2.141056,1.951396794,0.680540189,0.278689208
214,53,面,7938,2.078593,0,12000,9000000,214,2.078593,1.951396794,0.680540189,0.186904768
215,92,面,7959,2.068058,0,12000,9000000,215,2.068058,1.951396794,0.680540189,0.171424418
216,430,面,8006,2.144948,0,12000,9000000,216,2.144948,1.951396794,0.680540189,0.284408194
217,213,面,8091,2.130103,0,12000,9000000,217,2.130103,1.951396794,0.680540189,0.26259464
218,106,面,8117,1.788831,0,12000,9000000,218,1.788831,1.951396794,0.680540189,-0.23887758
219,148,面,8183,1.755993,0,12000,9000000,219,1.755993,1.951396794,0.680540189,-0.287130425
220,412,面,8240,2.162631,0,12000,9000000,220,2.162631,1.951396794,0.680540189,0.310391964
221,265,面,8301,2.179037,0,12000,9000000,221,2.179037,1.951396794,0.680540189,0.334499284
222,261,面,8307,2.134573,0,12000,9000000,222,2.134573,1.951396794,0.680540189,0.269162952
223,353,面,8352,1.670316,0,12000,9000000,223,1.670316,1.951396794,0.680540189,-0.413026002
224,267,面,8366,2.140744,0,12000,9000000,224,2.140744,1.951396794,0.680540189,0.278230748
225,20,面,8375,2.087819,0,12000,9000000,225,2.087819,1.951396794,0.680540189,0.200461645
226,40,面,8432,2.115462,0,12000,9000000,226,2.115462,1.951396794,0.680540189,0.241080848
227,373,面,8437,2.155638,0,12000,9000000,227,2.155638,1.951396794,0.680540189,0.300116304
228,168,面,8492,0.567059,0,12000,9000000,228,0.567059,1.951396794,0.680540189,-2.034174932
229,162,面,8515,2.113459,0,12000,9000000,229,2.113459,1.951396794,0.680540189,0.238137598
230,195,面,8536,2.125978,0,12000,9000000,230,2.125978,1.951396794,0.680540189,0.256533279
231,325,面,8554,0.273902,0,12000,9000000,231,0.273902,1.951396794,0.680540189,-2.464945965
232,226,面,8571,2.16683,0,12000,9000000,232,2.16683,1.951396794,0.680540189,0.316562063
233,401,面,8598,2.16789,0,12000,9000000,233,2.16789,1.951396794,0.680540189,0.318119649
234,423,面,8607,0.492243,0,12000,9000000,234,0.492243,1.951396794,0.680540189,-2.144111129
235,112,面,8664,1.954284,0,12000,9000000,235,1.954284,1.951396794,0.680540189,0.004242521
236,58,面,8679,2.218134,0,12000,9000000,236,2.218134,1.951396794,0.680540189,0.391949234
237,387,面,8819,1.464583,0,12000,9000000,237,1.464583,1.951396794,0.680540189,-0.715334379
238,60,面,8882,2.130556,0,12000,9000000,238,2.130556,1.951396794,0.680540189,0.263260288
239,59,面,8947,2.211062,0,12000,9000000,239,2.211062,1.951396794,0.680540189,0.381557489
240,453,面,9020,2.018059,0,12000,9000000,240,2.018059,1.951396794,0.680540189,0.097954841
241,64,面,9022,2.259138,0,12000,9000000,241,2.259138,1.951396794,0.680540189,0.45220137
242,431,面,9027,0.567339,0,12000,9000000,242,0.567339,1.951396794,0.680540189,-2.033763495
243,307,面,9049,0.461246,0,12000,9000000,243,0.461246,1.951396794,0.680540189,-2.18965877
244,236,面,9051,0.637371,0,12000,9000000,244,0.637371,1.951396794,0.680540189,-1.930857008
245,276,面,9059,0.590237,0,12000,9000000,245,0.590237,1.951396794,0.680540189,-2.000116694
246,131,面,9070,1.6447,0,12000,9000000,246,1.6447,1.951396794,0.680540189,-0.450666689
247,487,面,9089,2.164649,0,12000,9000000,247,2.164649,1.951396794,0.680540189,0.313357256
248,187,面,9103,1.836442,0,12000,9000000,248,1.836442,1.951396794,0.680540189,-0.16891698
249,62,面,9125,2.065363,0,12000,9000000,249,2.065363,1.951396794,0.680540189,0.167464329
250,367,面,9158,2.238419,0,12000,9000000,250,2.238419,1.951396794,0.680540189,0.421756438
251,218,面,9204,1.460804,0,12000,9000000,251,1.460804,1.951396794,0.680540189,-0.720887321
252,152,面,9216,2.193619,0,12000,9000000,252,2.193619,1.951396794,0.680540189,0.35592638
253,88,面,9217,1.677209,0,12000,9000000,253,1.677209,1.951396794,0.680540189,-0.402897284
254,327,面,9244,0.44718,0,12000,9000000,254,0.44718,1.951396794,0.680540189,-2.210327644
255,127,面,9245,2.176764,0,12000,9000000,255,2.176764,1.951396794,0.680540189,0.33115929
256,44,面,9247,2.169973,0,12000,9000000,256,2.169973,1.951396794,0.680540189,0.321180453
257,77,面,9252,2.202111,0,12000,9000000,257,2.202111,1.951396794,0.680540189,0.368404703
258,85,面,9282,2.128284,0,12000,9000000,258,2.128284,1.951396794,0.680540189,0.259921763
259,349,面,9365,2.11791,0,12000,9000000,259,2.11791,1.951396794,0.680540189,0.244677991
260,318,面,9386,2.101922,0,12000,9000000,260,2.101922,1.951396794,0.680540189,0.221184889
261,52,面,9390,2.37062,0,12000,9000000,261,2.37062,1.951396794,0.680540189,0.616015355
262,71,面,9428,0.602218,0,12000,9000000,262,0.602218,1.951396794,0.680540189,-1.982511562
263,339,面,9456,1.587288,0,12000,9000000,263,1.587288,1.951396794,0.680540189,-0.535029083
264,439,面,9461,2.064065,0,12000,9000000,264,2.064065,1.951396794,0.680540189,0.165557021
265,350,面,9479,1.783463,0,12000,9000000,265,1.783463,1.951396794,0.680540189,-0.246765432
266,482,面,9504,2.082327,0,12000,9000000,266,2.082327,1.951396794,0.680540189,0.192391586
267,428,面,9507,2.011066,0,12000,9000000,267,2.011066,1.951396794,0.680540189,0.087679181
